id,chart_template_id:id,code,name,user_type_id:id,reconcile
tw_255301,l10n_chart_tw_standard_business,255301,重組之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_255401,l10n_chart_tw_standard_business,255401,有待法律程序決定之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_255501,l10n_chart_tw_standard_business,255501,虧損性合約之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_255601,l10n_chart_tw_standard_business,255601,除役、復原及修復成本之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_255701,l10n_chart_tw_standard_business,255701,保證合約之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_255901,l10n_chart_tw_standard_business,255901,其他長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_257000,l10n_chart_tw_standard_business,257000,遞延所得稅負債,account.data_account_type_non_current_liabilities,FALSE
tw_257101,l10n_chart_tw_standard_business,257101,遞延所得稅負債-土地增值稅,account.data_account_type_non_current_liabilities,FALSE
tw_257201,l10n_chart_tw_standard_business,257201,遞延所得稅負債-所得稅,account.data_account_type_non_current_liabilities,FALSE
tw_257301,l10n_chart_tw_standard_business,257301,遞延所得稅負債-其他,account.data_account_type_non_current_liabilities,FALSE
tw_260000,l10n_chart_tw_standard_business,260000,其他非流動負債,account.data_account_type_non_current_liabilities,FALSE
tw_264001,l10n_chart_tw_standard_business,264001,應計退休金負債,account.data_account_type_non_current_liabilities,FALSE
tw_264501,l10n_chart_tw_standard_business,264501,存入保證金,account.data_account_type_non_current_liabilities,FALSE
tw_265501,l10n_chart_tw_standard_business,265501,股東往來,account.data_account_type_non_current_liabilities,FALSE
tw_266001,l10n_chart_tw_standard_business,266001,遞延貸項-聯屬公司間利益,account.data_account_type_non_current_liabilities,FALSE
tw_267001,l10n_chart_tw_standard_business,267001,其他非流動負債-其他,account.data_account_type_non_current_liabilities,FALSE
tw_269001,l10n_chart_tw_standard_business,269001,內部往來-負債,account.data_account_type_non_current_liabilities,FALSE
tw_293101,l10n_chart_tw_standard_business,293101,存入保證票據,account.data_account_type_non_current_liabilities,FALSE
tw_294101,l10n_chart_tw_standard_business,294101,應付保證票據,account.data_account_type_non_current_liabilities,FALSE
tw_298101,l10n_chart_tw_standard_business,298101,退休金準備,account.data_account_type_non_current_liabilities,FALSE
tw_310000,l10n_chart_tw_standard_business,310000,股本,account.data_account_type_equity,FALSE
tw_311001,l10n_chart_tw_standard_business,311001,普通股股本,account.data_account_type_equity,FALSE
tw_312001,l10n_chart_tw_standard_business,312001,特別股股本,account.data_account_type_equity,FALSE
tw_320000,l10n_chart_tw_standard_business,320000,資本公積,account.data_account_type_equity,FALSE
tw_321000,l10n_chart_tw_standard_business,321000,資本公積,account.data_account_type_equity,FALSE
tw_321101,l10n_chart_tw_standard_business,321101,資本公積-普通股股票溢價,account.data_account_type_equity,FALSE
tw_321201,l10n_chart_tw_standard_business,321201,資本公積-特別股股票溢價,account.data_account_type_equity,FALSE
tw_322001,l10n_chart_tw_standard_business,322001,資本公積-庫藏股票交易,account.data_account_type_equity,FALSE
tw_323001,l10n_chart_tw_standard_business,323001,資本公積-取得或處分子公司股權價格與帳面價值差額,account.data_account_type_equity,FALSE
tw_324001,l10n_chart_tw_standard_business,324001,資本公積-處分資產增益,account.data_account_type_equity,FALSE
tw_326001,l10n_chart_tw_standard_business,326001,資本公積-採權益法認列關聯企業及合資企業股權淨值之變動數,account.data_account_type_equity,FALSE
tw_326501,l10n_chart_tw_standard_business,326501,資本公積-採權益法認列子公司、關聯企業及合資企業股權淨值之變動數,account.data_account_type_equity,FALSE
tw_327001,l10n_chart_tw_standard_business,327001,資本公積-合併溢額,account.data_account_type_equity,FALSE
tw_327101,l10n_chart_tw_standard_business,327101,資本公積-員工認股權,account.data_account_type_equity,FALSE
tw_327201,l10n_chart_tw_standard_business,327201,資本公積-認股權,account.data_account_type_equity,FALSE
tw_328000,l10n_chart_tw_standard_business,328000,資本公積-其他,account.data_account_type_equity,FALSE
tw_328101,l10n_chart_tw_standard_business,328101,資本公積-轉換公司債應付利息補償金,account.data_account_type_equity,FALSE
tw_328201,l10n_chart_tw_standard_business,328201,資本公積-其他,account.data_account_type_equity,FALSE
tw_330000,l10n_chart_tw_standard_business,330000,保留盈餘,account.data_account_type_equity,FALSE
tw_331001,l10n_chart_tw_standard_business,331001,法定盈餘公積,account.data_account_type_equity,FALSE
tw_332001,l10n_chart_tw_standard_business,332001,特別盈餘公積,account.data_account_type_equity,FALSE
tw_335000,l10n_chart_tw_standard_business,335000,未分配盈餘(或待彌補虧損),account.data_account_type_equity,FALSE
tw_335101,l10n_chart_tw_standard_business,335101,累積盈虧,account.data_account_type_equity,FALSE
tw_335201,l10n_chart_tw_standard_business,335201,前期損益調整,account.data_account_type_equity,FALSE
tw_335301,l10n_chart_tw_standard_business,335301,本期損益,account.data_account_type_equity,FALSE
tw_340000,l10n_chart_tw_standard_business,340000,其他權益,account.data_account_type_equity,FALSE
tw_341001,l10n_chart_tw_standard_business,341001,國外營運機構財務報表換算之兌換差額,account.data_account_type_equity,FALSE
tw_342001,l10n_chart_tw_standard_business,342001,透過其他綜合損益按公允價值衡量之權益工具投資利益(損失),account.data_account_type_equity,FALSE
tw_342501,l10n_chart_tw_standard_business,342501,備供出售金融資產未實現損益,account.data_account_type_equity,FALSE
tw_343001,l10n_chart_tw_standard_business,343001,現金流量避險中屬有效避險部分之避險工具利益(損失),account.data_account_type_equity,FALSE
tw_343501,l10n_chart_tw_standard_business,343501,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失),account.data_account_type_equity,FALSE
tw_346001,l10n_chart_tw_standard_business,346001,重估增值,account.data_account_type_equity,FALSE
tw_347001,l10n_chart_tw_standard_business,347001,與待出售非流動資產直接相關之權益,account.data_account_type_equity,FALSE
tw_348001,l10n_chart_tw_standard_business,348001,採用權益法之關聯企業及合資之其他權益份額,account.data_account_type_equity,FALSE
tw_348501,l10n_chart_tw_standard_business,348501,採用權益法之子公司、關聯企業及合資之其他權益份額,account.data_account_type_equity,FALSE
tw_349001,l10n_chart_tw_standard_business,349001,其他權益-其他,account.data_account_type_equity,FALSE
tw_350001,l10n_chart_tw_standard_business,350001,庫藏股票,account.data_account_type_equity,FALSE
tw_360001,l10n_chart_tw_standard_business,360001,非控制權益,account.data_account_type_equity,FALSE
tw_399801,l10n_chart_tw_standard_business,399801,預收股款(股東權益項下)之約當發行股數,account.data_account_type_equity,FALSE
tw_399901,l10n_chart_tw_standard_business,399901,母公司暨子公司所持有之母公司庫藏股股數(單位:股),account.data_account_type_equity,FALSE
tw_410000,l10n_chart_tw_standard_business,410000,銷貨收入,account.data_account_type_revenue,FALSE
tw_411100,l10n_chart_tw_standard_business,411100,銷貨收入,account.data_account_type_revenue,FALSE
tw_411101,l10n_chart_tw_standard_business,411101,銷貨收入,account.data_account_type_revenue,FALSE
tw_417001,l10n_chart_tw_standard_business,417001,銷貨退回,account.data_account_type_revenue,FALSE
tw_419001,l10n_chart_tw_standard_business,419001,銷貨折讓,account.data_account_type_revenue,FALSE
tw_480000,l10n_chart_tw_standard_business,480000,其他營業收入,account.data_account_type_revenue,FALSE
tw_488101,l10n_chart_tw_standard_business,488101,其他營業收入,account.data_account_type_revenue,FALSE
tw_488901,l10n_chart_tw_standard_business,488901,其他營業收入折讓,account.data_account_type_revenue,FALSE
tw_511100,l10n_chart_tw_standard_business,511100,銷貨成本,account.data_account_type_expenses,FALSE
tw_511101,l10n_chart_tw_standard_business,511101,銷貨成本,account.data_account_type_expenses,FALSE
tw_511102,l10n_chart_tw_standard_business,511102,銷貨成本-調整,account.data_account_type_expenses,FALSE
tw_531000,l10n_chart_tw_standard_business,531000,直接人工,account.data_account_type_expenses,FALSE
tw_531001,l10n_chart_tw_standard_business,531001,直接人工-薪資費用,account.data_account_type_expenses,FALSE
tw_531002,l10n_chart_tw_standard_business,531002,直接人工-加班費用,account.data_account_type_expenses,FALSE
tw_531004,l10n_chart_tw_standard_business,531004,直接人工-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_531005,l10n_chart_tw_standard_business,531005,直接人工-績效獎金,account.data_account_type_expenses,FALSE
tw_539900,l10n_chart_tw_standard_business,539900,己分攤直接人工,account.data_account_type_expenses,FALSE
tw_539901,l10n_chart_tw_standard_business,539901,己分攤直接人工,account.data_account_type_expenses,FALSE
tw_540000,l10n_chart_tw_standard_business,540000,製造費用,account.data_account_type_expenses,FALSE
tw_541001,l10n_chart_tw_standard_business,541001,製-間接人工,account.data_account_type_expenses,FALSE
tw_541002,l10n_chart_tw_standard_business,541002,製-加班費,account.data_account_type_expenses,FALSE
tw_541003,l10n_chart_tw_standard_business,541003,製-加班費應稅,account.data_account_type_expenses,FALSE
tw_541004,l10n_chart_tw_standard_business,541004,製-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_541009,l10n_chart_tw_standard_business,541009,製-董監事車馬費,account.data_account_type_expenses,FALSE
tw_541101,l10n_chart_tw_standard_business,541101,製-辦公室租金,account.data_account_type_expenses,FALSE
tw_541102,l10n_chart_tw_standard_business,541102,製-員工宿舍租金,account.data_account_type_expenses,FALSE
tw_541103,l10n_chart_tw_standard_business,541103,製-設備租金,account.data_account_type_expenses,FALSE
tw_541201,l10n_chart_tw_standard_business,541201,製-文具用品,account.data_account_type_expenses,FALSE
tw_541301,l10n_chart_tw_standard_business,541301,製-國內差旅費,account.data_account_type_expenses,FALSE
tw_541302,l10n_chart_tw_standard_business,541302,製-國外差旅費,account.data_account_type_expenses,FALSE
tw_541303,l10n_chart_tw_standard_business,541303,製-交通費,account.data_account_type_expenses,FALSE
tw_541401,l10n_chart_tw_standard_business,541401,製-運費,account.data_account_type_expenses,FALSE
tw_541501,l10n_chart_tw_standard_business,541501,製-郵費,account.data_account_type_expenses,FALSE
tw_541502,l10n_chart_tw_standard_business,541502,製-電話費,account.data_account_type_expenses,FALSE
tw_541601,l10n_chart_tw_standard_business,541601,製-修繕費,account.data_account_type_expenses,FALSE
tw_541701,l10n_chart_tw_standard_business,541701,製-廣告費,account.data_account_type_expenses,FALSE
tw_541702,l10n_chart_tw_standard_business,541702,製-參展費,account.data_account_type_expenses,FALSE
tw_541703,l10n_chart_tw_standard_business,541703,製-推廣費,account.data_account_type_expenses,FALSE
tw_541801,l10n_chart_tw_standard_business,541801,製-水費,account.data_account_type_expenses,FALSE
tw_541802,l10n_chart_tw_standard_business,541802,製-電費,account.data_account_type_expenses,FALSE
tw_541803,l10n_chart_tw_standard_business,541803,製-燃料費,account.data_account_type_expenses,FALSE
tw_541901,l10n_chart_tw_standard_business,541901,製-勞保費,account.data_account_type_expenses,FALSE
tw_541902,l10n_chart_tw_standard_business,541902,製-健保費,account.data_account_type_expenses,FALSE
tw_541903,l10n_chart_tw_standard_business,541903,製-人身保險費,account.data_account_type_expenses,FALSE
tw_541904,l10n_chart_tw_standard_business,541904,製-產物保險費,account.data_account_type_expenses,FALSE
tw_542001,l10n_chart_tw_standard_business,542001,製-交際費,account.data_account_type_expenses,FALSE
tw_542101,l10n_chart_tw_standard_business,542101,製-捐贈,account.data_account_type_expenses,FALSE
tw_542201,l10n_chart_tw_standard_business,542201,製-稅捐,account.data_account_type_expenses,FALSE
tw_542301,l10n_chart_tw_standard_business,542301,製-呆帳損失,account.data_account_type_expenses,FALSE
tw_542401,l10n_chart_tw_standard_business,542401,製-折舊,account.data_account_type_expenses,FALSE
tw_542501,l10n_chart_tw_standard_business,542501,製-各項攤提,account.data_account_type_expenses,FALSE
tw_542601,l10n_chart_tw_standard_business,542601,製-加工費,account.data_account_type_expenses,FALSE
tw_542701,l10n_chart_tw_standard_business,542701,製-伙食費,account.data_account_type_expenses,FALSE
tw_542801,l10n_chart_tw_standard_business,542801,製-職工福利,account.data_account_type_expenses,FALSE
tw_542901,l10n_chart_tw_standard_business,542901,製-研發費,account.data_account_type_expenses,FALSE
tw_543001,l10n_chart_tw_standard_business,543001,製-佣金支出,account.data_account_type_expenses,FALSE
tw_543101,l10n_chart_tw_standard_business,543101,製-訓練費,account.data_account_type_expenses,FALSE
tw_543201,l10n_chart_tw_standard_business,543201,製-進口費用,account.data_account_type_expenses,FALSE
tw_543202,l10n_chart_tw_standard_business,543202,製-出口費用,account.data_account_type_expenses,FALSE
tw_543301,l10n_chart_tw_standard_business,543301,製-保全費,account.data_account_type_expenses,FALSE
tw_543401,l10n_chart_tw_standard_business,543401,製-退休金,account.data_account_type_expenses,FALSE
tw_543501,l10n_chart_tw_standard_business,543501,製-會計師費用,account.data_account_type_expenses,FALSE
tw_543502,l10n_chart_tw_standard_business,543502,製-律師費用,account.data_account_type_expenses,FALSE
tw_543505,l10n_chart_tw_standard_business,543505,製-其他勞務費用,account.data_account_type_expenses,FALSE
tw_543601,l10n_chart_tw_standard_business,543601,製-銷售獎金,account.data_account_type_expenses,FALSE
tw_543602,l10n_chart_tw_standard_business,543602,製-優惠毛利,account.data_account_type_expenses,FALSE
tw_543603,l10n_chart_tw_standard_business,543603,製-上架費,account.data_account_type_expenses,FALSE
tw_543604,l10n_chart_tw_standard_business,543604,製-物流費,account.data_account_type_expenses,FALSE
tw_543605,l10n_chart_tw_standard_business,543605,製-促銷費,account.data_account_type_expenses,FALSE
tw_543701,l10n_chart_tw_standard_business,543701,製-書報雜誌費,account.data_account_type_expenses,FALSE
tw_543801,l10n_chart_tw_standard_business,543801,製-專利權,account.data_account_type_expenses,FALSE
tw_544001,l10n_chart_tw_standard_business,544001,製-樣品費,account.data_account_type_expenses,FALSE
tw_544101,l10n_chart_tw_standard_business,544101,製-回收費,account.data_account_type_expenses,FALSE
tw_544501,l10n_chart_tw_standard_business,544501,製-雜項購置,account.data_account_type_expenses,FALSE
tw_548801,l10n_chart_tw_standard_business,548801,製-雜費,account.data_account_type_expenses,FALSE
tw_548802,l10n_chart_tw_standard_business,548802,製-包裝費,account.data_account_type_expenses,FALSE
tw_548803,l10n_chart_tw_standard_business,548803,製-檢驗費,account.data_account_type_expenses,FALSE
tw_548804,l10n_chart_tw_standard_business,548804,製-消耗費,account.data_account_type_expenses,FALSE
tw_549900,l10n_chart_tw_standard_business,549900,己分攤製造費用,account.data_account_type_expenses,FALSE
tw_549901,l10n_chart_tw_standard_business,549901,己分攤製造費用,account.data_account_type_expenses,FALSE
tw_580001,l10n_chart_tw_standard_business,580001,其他營業成本,account.data_account_type_expenses,FALSE
tw_590000,l10n_chart_tw_standard_business,590000,營業毛利(毛損),account.data_account_type_expenses,FALSE
tw_591001,l10n_chart_tw_standard_business,591001,聯屬公司間未實現利益,account.data_account_type_expenses,FALSE
tw_592001,l10n_chart_tw_standard_business,592001,聯屬公司間已實現利益,account.data_account_type_expenses,FALSE
tw_595001,l10n_chart_tw_standard_business,595001,營業毛利淨額,account.data_account_type_expenses,FALSE
tw_600000,l10n_chart_tw_standard_business,600000,營業費用,account.data_account_type_expenses,FALSE
tw_610000,l10n_chart_tw_standard_business,610000,推銷費用,account.data_account_type_expenses,FALSE
tw_611001,l10n_chart_tw_standard_business,611001,推-薪資費用,account.data_account_type_expenses,FALSE
tw_611002,l10n_chart_tw_standard_business,611002,推-加班費,account.data_account_type_expenses,FALSE
tw_611003,l10n_chart_tw_standard_business,611003,推-加班費應稅,account.data_account_type_expenses,FALSE
tw_611004,l10n_chart_tw_standard_business,611004,推-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_611005,l10n_chart_tw_standard_business,611005,推-績效獎金,account.data_account_type_expenses,FALSE
tw_611009,l10n_chart_tw_standard_business,611009,推-董監事車馬費,account.data_account_type_expenses,FALSE
tw_611010,l10n_chart_tw_standard_business,611010,推-資遣費,account.data_account_type_expenses,FALSE
tw_611101,l10n_chart_tw_standard_business,611101,推-辦公室租金,account.data_account_type_expenses,FALSE
tw_611102,l10n_chart_tw_standard_business,611102,推-員工宿舍租金,account.data_account_type_expenses,FALSE
tw_611103,l10n_chart_tw_standard_business,611103,推-設備租金,account.data_account_type_expenses,FALSE
tw_611201,l10n_chart_tw_standard_business,611201,推-文具用品,account.data_account_type_expenses,FALSE
tw_611301,l10n_chart_tw_standard_business,611301,推-國內差旅費,account.data_account_type_expenses,FALSE
tw_611302,l10n_chart_tw_standard_business,611302,推-國外差旅費,account.data_account_type_expenses,FALSE
tw_611303,l10n_chart_tw_standard_business,611303,推-交通費,account.data_account_type_expenses,FALSE
tw_611401,l10n_chart_tw_standard_business,611401,推-運費,account.data_account_type_expenses,FALSE
tw_611501,l10n_chart_tw_standard_business,611501,推-郵費,account.data_account_type_expenses,FALSE
tw_611502,l10n_chart_tw_standard_business,611502,推-電話費,account.data_account_type_expenses,FALSE
tw_611601,l10n_chart_tw_standard_business,611601,推-修繕費,account.data_account_type_expenses,FALSE
tw_611701,l10n_chart_tw_standard_business,611701,推-廣告費,account.data_account_type_expenses,TRUE
tw_611702,l10n_chart_tw_standard_business,611702,推-參展費,account.data_account_type_expenses,FALSE
tw_611703,l10n_chart_tw_standard_business,611703,推-推廣費,account.data_account_type_expenses,TRUE
tw_611801,l10n_chart_tw_standard_business,611801,推-水費,account.data_account_type_expenses,TRUE
tw_611802,l10n_chart_tw_standard_business,611802,推-電費,account.data_account_type_expenses,TRUE
tw_611803,l10n_chart_tw_standard_business,611803,推-燃料費,account.data_account_type_expenses,TRUE
tw_611901,l10n_chart_tw_standard_business,611901,推-勞保費,account.data_account_type_expenses,FALSE
tw_611902,l10n_chart_tw_standard_business,611902,推-健保費,account.data_account_type_expenses,FALSE
tw_611903,l10n_chart_tw_standard_business,611903,推-人身保險費,account.data_account_type_expenses,FALSE
tw_611904,l10n_chart_tw_standard_business,611904,推-產物保險費,account.data_account_type_expenses,FALSE
tw_612001,l10n_chart_tw_standard_business,612001,推-交際費,account.data_account_type_expenses,FALSE
tw_612101,l10n_chart_tw_standard_business,612101,推-捐贈,account.data_account_type_expenses,FALSE
tw_612201,l10n_chart_tw_standard_business,612201,推-稅捐,account.data_account_type_expenses,FALSE
tw_612301,l10n_chart_tw_standard_business,612301,推-呆帳損失,account.data_account_type_expenses,TRUE
tw_612401,l10n_chart_tw_standard_business,612401,推-折舊,account.data_account_type_expenses,TRUE
tw_612501,l10n_chart_tw_standard_business,612501,推-各項攤提,account.data_account_type_expenses,FALSE
tw_612701,l10n_chart_tw_standard_business,612701,推-伙食費,account.data_account_type_expenses,FALSE
tw_612801,l10n_chart_tw_standard_business,612801,推-職工福利,account.data_account_type_expenses,FALSE
tw_612901,l10n_chart_tw_standard_business,612901,推-研發費,account.data_account_type_expenses,FALSE
tw_613001,l10n_chart_tw_standard_business,613001,推-佣金支出,account.data_account_type_expenses,FALSE
tw_613101,l10n_chart_tw_standard_business,613101,推-訓練費,account.data_account_type_expenses,FALSE
tw_613201,l10n_chart_tw_standard_business,613201,推-進口費用,account.data_account_type_expenses,FALSE
tw_613202,l10n_chart_tw_standard_business,613202,推-出口費用,account.data_account_type_expenses,FALSE
tw_613301,l10n_chart_tw_standard_business,613301,推-保全費,account.data_account_type_expenses,FALSE
tw_613401,l10n_chart_tw_standard_business,613401,推-退休金,account.data_account_type_expenses,FALSE
tw_613501,l10n_chart_tw_standard_business,613501,推-會計師費用,account.data_account_type_expenses,FALSE
tw_613502,l10n_chart_tw_standard_business,613502,推-律師費用,account.data_account_type_expenses,FALSE
tw_613505,l10n_chart_tw_standard_business,613505,推-其他勞務費用,account.data_account_type_expenses,FALSE
tw_613601,l10n_chart_tw_standard_business,613601,推-銷售獎金,account.data_account_type_expenses,FALSE
tw_613602,l10n_chart_tw_standard_business,613602,推-優惠毛利,account.data_account_type_expenses,FALSE
tw_613603,l10n_chart_tw_standard_business,613603,推-上架費,account.data_account_type_expenses,FALSE
tw_613604,l10n_chart_tw_standard_business,613604,推-物流費,account.data_account_type_expenses,FALSE
tw_613605,l10n_chart_tw_standard_business,613605,推-促銷費,account.data_account_type_expenses,FALSE
tw_613701,l10n_chart_tw_standard_business,613701,推-書報雜誌費,account.data_account_type_expenses,FALSE
tw_613801,l10n_chart_tw_standard_business,613801,推-專利權,account.data_account_type_expenses,FALSE
tw_614001,l10n_chart_tw_standard_business,614001,推-樣品費,account.data_account_type_expenses,FALSE
tw_614101,l10n_chart_tw_standard_business,614101,推-回收費,account.data_account_type_expenses,FALSE
tw_614501,l10n_chart_tw_standard_business,614501,推-雜項購置,account.data_account_type_expenses,FALSE
tw_618801,l10n_chart_tw_standard_business,618801,推-雜費,account.data_account_type_expenses,FALSE
tw_618802,l10n_chart_tw_standard_business,618802,推-包裝費,account.data_account_type_expenses,FALSE
tw_620000,l10n_chart_tw_standard_business,620000,管理費用,account.data_account_type_expenses,FALSE
tw_621001,l10n_chart_tw_standard_business,621001,管-薪資費用,account.data_account_type_expenses,FALSE
tw_621002,l10n_chart_tw_standard_business,621002,管-加班費,account.data_account_type_expenses,FALSE
tw_621003,l10n_chart_tw_standard_business,621003,管-加班費應稅,account.data_account_type_expenses,FALSE
tw_621004,l10n_chart_tw_standard_business,621004,管-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_621005,l10n_chart_tw_standard_business,621005,管-績效獎金,account.data_account_type_expenses,FALSE
tw_621009,l10n_chart_tw_standard_business,621009,管-董監事車馬費,account.data_account_type_expenses,FALSE
tw_621010,l10n_chart_tw_standard_business,621010,管-資遣金,account.data_account_type_expenses,FALSE
tw_621101,l10n_chart_tw_standard_business,621101,管-辦公室租金,account.data_account_type_expenses,FALSE
tw_621102,l10n_chart_tw_standard_business,621102,管-員工宿舍租金,account.data_account_type_expenses,FALSE
tw_621103,l10n_chart_tw_standard_business,621103,管-設備租金,account.data_account_type_expenses,FALSE
tw_621201,l10n_chart_tw_standard_business,621201,管-文具用品,account.data_account_type_expenses,FALSE
tw_621301,l10n_chart_tw_standard_business,621301,管-國內差旅費,account.data_account_type_expenses,FALSE
tw_621302,l10n_chart_tw_standard_business,621302,管-國外差旅費,account.data_account_type_expenses,FALSE
tw_621303,l10n_chart_tw_standard_business,621303,管-交通費,account.data_account_type_expenses,FALSE
tw_621401,l10n_chart_tw_standard_business,621401,管-運費,account.data_account_type_expenses,FALSE
tw_621501,l10n_chart_tw_standard_business,621501,管-郵費,account.data_account_type_expenses,FALSE
tw_621502,l10n_chart_tw_standard_business,621502,管-電話費,account.data_account_type_expenses,FALSE
tw_621601,l10n_chart_tw_standard_business,621601,管-修繕費,account.data_account_type_expenses,FALSE
tw_621701,l10n_chart_tw_standard_business,621701,管-廣告費,account.data_account_type_expenses,FALSE
tw_621702,l10n_chart_tw_standard_business,621702,管-參展費,account.data_account_type_expenses,FALSE
tw_621703,l10n_chart_tw_standard_business,621703,管-推廣費,account.data_account_type_expenses,FALSE
tw_621801,l10n_chart_tw_standard_business,621801,管-水費,account.data_account_type_expenses,FALSE
tw_621802,l10n_chart_tw_standard_business,621802,管-電費,account.data_account_type_expenses,FALSE
tw_621803,l10n_chart_tw_standard_business,621803,管-燃料費,account.data_account_type_expenses,FALSE
tw_621901,l10n_chart_tw_standard_business,621901,管-勞保費,account.data_account_type_expenses,FALSE
tw_621902,l10n_chart_tw_standard_business,621902,管-健保費,account.data_account_type_expenses,FALSE
tw_621903,l10n_chart_tw_standard_business,621903,管-人身保險費,account.data_account_type_expenses,FALSE
tw_621904,l10n_chart_tw_standard_business,621904,管-產物保險費,account.data_account_type_expenses,FALSE
tw_622001,l10n_chart_tw_standard_business,622001,管-交際費,account.data_account_type_expenses,FALSE
tw_622101,l10n_chart_tw_standard_business,622101,管-捐贈,account.data_account_type_expenses,FALSE
tw_622201,l10n_chart_tw_standard_business,622201,管-稅捐,account.data_account_type_expenses,FALSE
tw_622301,l10n_chart_tw_standard_business,622301,管-呆帳損失,account.data_account_type_expenses,FALSE
tw_622401,l10n_chart_tw_standard_business,622401,管-折舊,account.data_account_type_expenses,FALSE
tw_622501,l10n_chart_tw_standard_business,622501,管-各項攤提,account.data_account_type_expenses,FALSE
tw_622701,l10n_chart_tw_standard_business,622701,管-伙食費,account.data_account_type_expenses,FALSE
tw_622801,l10n_chart_tw_standard_business,622801,管-職工福利,account.data_account_type_expenses,FALSE
tw_622901,l10n_chart_tw_standard_business,622901,管-研發費,account.data_account_type_expenses,FALSE
tw_623001,l10n_chart_tw_standard_business,623001,管-佣金支出,account.data_account_type_expenses,FALSE
tw_623101,l10n_chart_tw_standard_business,623101,管-訓練費,account.data_account_type_expenses,FALSE
tw_623201,l10n_chart_tw_standard_business,623201,管-進口費用,account.data_account_type_expenses,FALSE
tw_623202,l10n_chart_tw_standard_business,623202,管-出口費用,account.data_account_type_expenses,FALSE
tw_623301,l10n_chart_tw_standard_business,623301,管-保全費,account.data_account_type_expenses,FALSE
tw_623401,l10n_chart_tw_standard_business,623401,管-退休金,account.data_account_type_expenses,FALSE
tw_623501,l10n_chart_tw_standard_business,623501,管-會計師費用,account.data_account_type_expenses,FALSE
tw_623502,l10n_chart_tw_standard_business,623502,管-律師費用,account.data_account_type_expenses,FALSE
tw_623505,l10n_chart_tw_standard_business,623505,管-其他勞務費用,account.data_account_type_expenses,FALSE
tw_623601,l10n_chart_tw_standard_business,623601,管-銷售獎金,account.data_account_type_expenses,FALSE
tw_623602,l10n_chart_tw_standard_business,623602,管-優惠毛利,account.data_account_type_expenses,FALSE
tw_623603,l10n_chart_tw_standard_business,623603,管-上架費,account.data_account_type_expenses,FALSE
tw_623604,l10n_chart_tw_standard_business,623604,管-物流費,account.data_account_type_expenses,FALSE
tw_623605,l10n_chart_tw_standard_business,623605,管-促銷費,account.data_account_type_expenses,FALSE
tw_623701,l10n_chart_tw_standard_business,623701,管-書報雜誌費,account.data_account_type_expenses,FALSE
tw_623801,l10n_chart_tw_standard_business,623801,管-專利權,account.data_account_type_expenses,FALSE
tw_624001,l10n_chart_tw_standard_business,624001,管-樣品費,account.data_account_type_expenses,FALSE
tw_624101,l10n_chart_tw_standard_business,624101,管-回收費,account.data_account_type_expenses,FALSE
tw_624501,l10n_chart_tw_standard_business,624501,管-雜項購置,account.data_account_type_expenses,FALSE
tw_628801,l10n_chart_tw_standard_business,628801,管-雜費,account.data_account_type_expenses,FALSE
tw_628802,l10n_chart_tw_standard_business,628802,管-包裝費,account.data_account_type_expenses,FALSE
tw_630000,l10n_chart_tw_standard_business,630000,研究發展費用,account.data_account_type_expenses,FALSE
tw_631001,l10n_chart_tw_standard_business,631001,研-薪資費用,account.data_account_type_expenses,FALSE
tw_631002,l10n_chart_tw_standard_business,631002,研-加班費,account.data_account_type_expenses,FALSE
tw_631003,l10n_chart_tw_standard_business,631003,研-加班費應稅,account.data_account_type_expenses,FALSE
tw_631004,l10n_chart_tw_standard_business,631004,研-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_631005,l10n_chart_tw_standard_business,631005,研-績效獎金,account.data_account_type_expenses,FALSE
tw_631009,l10n_chart_tw_standard_business,631009,研-董監事車馬費,account.data_account_type_expenses,FALSE
tw_631010,l10n_chart_tw_standard_business,631010,研-資遣費,account.data_account_type_expenses,FALSE
tw_631101,l10n_chart_tw_standard_business,631101,研-辦公室租金,account.data_account_type_expenses,FALSE
tw_631102,l10n_chart_tw_standard_business,631102,研-員工宿舍租金,account.data_account_type_expenses,FALSE
tw_631103,l10n_chart_tw_standard_business,631103,研-設備租金,account.data_account_type_expenses,FALSE
tw_631201,l10n_chart_tw_standard_business,631201,研-文具用品,account.data_account_type_expenses,FALSE
tw_631301,l10n_chart_tw_standard_business,631301,研-國內差旅費,account.data_account_type_expenses,FALSE
tw_631302,l10n_chart_tw_standard_business,631302,研-國外差旅費,account.data_account_type_expenses,FALSE
tw_631303,l10n_chart_tw_standard_business,631303,研-交通費,account.data_account_type_expenses,FALSE
tw_631401,l10n_chart_tw_standard_business,631401,研-運費,account.data_account_type_expenses,FALSE
